account_id,customer,industry,regime_state,previous_mrr,current_mrr
47193,Account 047193,Fintech,stable,251.6555192000,307.6563486000
47194,Account 047194,Fintech,stable,50.0000000000,61.6953284500
47195,Account 047195,Energy,stable,329.6246084000,382.3152463000
47196,Account 047196,EdTech,growth,85.0210316200,98.4928183000
47197,Account 047197,Fintech,growth,53.3796869800,65.4325652700
47198,Account 047198,Fintech,stable,57.5386137600,50.0000000000
47199,Account 047199,Retail,decline,50.0000000000,50.0000000000
47200,Account 047200,Energy,stable,174.6323730000,94.6562182800
47201,Account 047201,Manufacturing,stable,58.6816493900,61.6611076100
47202,Account 047202,SaaS,growth,116.2828886000,50.0000000000
47203,Account 047203,Consulting,growth,913.5095316000,2021.7445000000
47204,Account 047204,Retail,stable,50.0000000000,52.5337390600
47205,Account 047205,EdTech,growth,52.6614950800,50.0000000000
47206,Account 047206,Health,stable,97.9069556800,109.2370420000
47207,Account 047207,EdTech,growth,299.7614427000,884.5658294000
47208,Account 047208,SaaS,stable,50.0000000000,52.9688222300
47209,Account 047209,SaaS,stable,64.2123131100,65.6958323900
47210,Account 047210,Fintech,decline,9498.7429200000,9266.0942170000
47211,Account 047211,Energy,stable,83.9242043800,105.9043325000
47212,Account 047212,Retail,stable,50.0000000000,56.3198974200
47213,Account 047213,Logistics,stable,210.8112733000,198.8621910000
47214,Account 047214,Consulting,growth,87.6064138500,121.6957513000
47215,Account 047215,Retail,stable,59.2734805800,57.0275000200
47216,Account 047216,Retail,growth,68.7826709400,79.6100319600
47217,Account 047217,Energy,stable,127.8325294000,51.7554483900
47218,Account 047218,Energy,decline,50.4664928500,53.3489130100
47219,Account 047219,Fintech,growth,73.4137305100,87.6682643700
47220,Account 047220,Logistics,growth,50.0000000000,60.2915930700
47221,Account 047221,Energy,decline,109.8271124000,72.9979152300
47222,Account 047222,Media,stable,50.0000000000,55.1273199900
47223,Account 047223,Logistics,decline,50.8399736700,56.4466417400
47224,Account 047224,SaaS,stable,58.6935024800,59.0667690400
47225,Account 047225,Fintech,stable,131.8019362000,92.8527176700
47226,Account 047226,Logistics,stable,62.8501003800,50.0000000000
47227,Account 047227,Retail,stable,59.3045010500,63.8522330200
47228,Account 047228,Media,stable,902.4078890000,1122.0412580000
47229,Account 047229,Media,decline,576.6967107000,678.8551830000
47230,Account 047230,Logistics,stable,569.3171570000,697.4419509000
47231,Account 047231,Logistics,stable,50.0000000000,64.0362260800
47232,Account 047232,Logistics,growth,220.2836472000,277.4306224000
47233,Account 047233,EdTech,growth,63.0690259000,59.8819766000
47234,Account 047234,SaaS,decline,120.2378387000,103.9845945000
47235,Account 047235,Energy,stable,248.4967730000,290.0777318000
47236,Account 047236,Energy,stable,110.3038737000,111.2319508000
47237,Account 047237,Manufacturing,stable,137.3829021000,165.1222572000
47238,Account 047238,Energy,growth,106.7433717000,130.1551618000
47239,Account 047239,Media,stable,2485.4600260000,2304.7204260000
47240,Account 047240,Health,stable,55.3846760500,74.2960681300
47241,Account 047241,Consulting,stable,74.0759166400,50.0000000000
47242,Account 047242,Consulting,growth,115.3487131000,137.8647644000
47243,Account 047243,Health,growth,90.2676793500,118.2756302000
47244,Account 047244,SaaS,decline,50.0000000000,50.0000000000
47245,Account 047245,Energy,decline,431.6319136000,493.9185709000
47246,Account 047246,Manufacturing,growth,75.0967921200,82.1058630600
47247,Account 047247,Media,decline,121.2493553000,139.5676643000
47248,Account 047248,Fintech,growth,336.6337312000,363.6057341000
47249,Account 047249,Retail,growth,418.8668564000,552.6656454000
47250,Account 047250,Health,growth,142.2401234000,139.3365281000
47251,Account 047251,Retail,growth,208.4569844000,124.2142816000
47252,Account 047252,Consulting,growth,823.6252363000,1016.1807500000
47253,Account 047253,Energy,stable,116.6833910000,140.7205161000
47254,Account 047254,Logistics,decline,227.8191246000,189.8848654000
47255,Account 047255,Fintech,growth,101.6513745000,104.5828721000
47256,Account 047256,Energy,stable,158.9322411000,75.2465536700
47257,Account 047257,Logistics,growth,969.3720252000,902.7742124000
47258,Account 047258,Health,growth,50.0000000000,74.1831310700
47259,Account 047259,Retail,decline,80.7104181500,95.9991065500
47260,Account 047260,Health,stable,123.7075813000,111.9047679000
47261,Account 047261,Fintech,stable,162.3343202000,218.6619395000
47262,Account 047262,Logistics,growth,145.1687545000,166.6426790000
47263,Account 047263,Manufacturing,stable,182.2901346000,235.7929555000
47264,Account 047264,Consulting,growth,64.1869346100,76.3403473400
47265,Account 047265,SaaS,growth,444.7758432000,566.8538122000
47266,Account 047266,Media,stable,275.5831361000,380.2364331000
47267,Account 047267,Health,stable,198.2082371000,253.8154379000
47268,Account 047268,Health,growth,59.7584950900,57.7394187000
47269,Account 047269,EdTech,stable,70.4184021000,78.1654975000
47270,Account 047270,Logistics,stable,77.5180741400,83.6132996000
47271,Account 047271,Consulting,stable,99.3169982300,88.4608071400
47272,Account 047272,Fintech,growth,76.7317167700,50.0000000000
47273,Account 047273,Media,growth,54.4554165800,56.3457836500
47274,Account 047274,Energy,decline,57.9960490800,50.0000000000
47275,Account 047275,Logistics,stable,997.8263208000,964.5042102000
47276,Account 047276,Consulting,decline,142.2249058000,129.5177080000
47277,Account 047277,Consulting,decline,63.0962556300,68.7282609200
47278,Account 047278,Fintech,decline,50.0000000000,50.0000000000
47279,Account 047279,Health,stable,50.0000000000,50.0000000000
47280,Account 047280,SaaS,growth,205.0378432000,226.7401593000
47281,Account 047281,Health,growth,94.2669872600,115.4989708000
47282,Account 047282,EdTech,stable,453.8520440000,531.9535205000
47283,Account 047283,Manufacturing,growth,54.1695355400,51.0289685700
47284,Account 047284,Fintech,growth,80.3357845400,87.4593961000
47285,Account 047285,EdTech,stable,217.7490417000,310.8825057000
47286,Account 047286,EdTech,growth,56.4179456300,65.6167665800
47287,Account 047287,Health,stable,105.5266029000,116.3967534000
47288,Account 047288,Logistics,stable,83.8221291400,84.9717013800
47289,Account 047289,Consulting,stable,59.0841031300,59.3308111400
47290,Account 047290,Media,decline,74.5212142800,51.0529390100
47291,Account 047291,Fintech,decline,455.4088851000,519.1659687000
47292,Account 047292,Logistics,growth,50.0000000000,50.0000000000
47293,Account 047293,Logistics,stable,51.0335896300,66.2476443800
47294,Account 047294,EdTech,stable,156.4138370000,177.4684154000
47295,Account 047295,Media,stable,193.4413877000,189.5681444000
47296,Account 047296,Health,stable,215.0556289000,160.9709045000
47297,Account 047297,EdTech,growth,280.3383943000,366.2971138000
47298,Account 047298,Retail,stable,50.0000000000,60.4840665200
47299,Account 047299,Health,growth,646.2951773000,555.3103538000
47300,Account 047300,Health,decline,7741.0872900000,10252.0926500000
47301,Account 047301,Media,growth,60.0724102000,62.8255667400
47302,Account 047302,Consulting,stable,50.0000000000,57.0871450900
47303,Account 047303,Consulting,decline,54.6723520800,50.0000000000
47304,Account 047304,Consulting,decline,67.9654339100,80.6918886500
47305,Account 047305,SaaS,decline,60.6667819100,50.0000000000
47306,Account 047306,Media,stable,65.4714393100,63.3035047300
47307,Account 047307,EdTech,stable,78.3892888000,83.6115406200
47308,Account 047308,Logistics,stable,519.1657887000,584.7259030000
47309,Account 047309,Logistics,decline,58.6452766300,50.0000000000
47310,Account 047310,Manufacturing,stable,487.9448166000,539.2668457000
47311,Account 047311,Retail,stable,50.0000000000,50.0000000000
47312,Account 047312,Fintech,stable,85.5385105600,102.8696683000
47313,Account 047313,Energy,decline,140.1405951000,170.3455270000
47314,Account 047314,Logistics,decline,77.2041043300,93.5311235900
47315,Account 047315,Consulting,growth,67.2648863700,89.8337442500
47316,Account 047316,EdTech,stable,50.0000000000,52.4582531800
47317,Account 047317,Consulting,stable,75.7128419800,79.4740344600
47318,Account 047318,Retail,stable,467.5253025000,557.5611367000
47319,Account 047319,Media,stable,55.0538668400,54.8981556800
47320,Account 047320,Fintech,stable,51.6104853900,50.0000000000
47321,Account 047321,EdTech,stable,92.0265733600,99.6228159400
47322,Account 047322,Health,stable,63.6643291700,50.0000000000
47323,Account 047323,EdTech,growth,50.0000000000,61.4539075800
47324,Account 047324,Consulting,stable,91.7796614200,96.2747166800
47325,Account 047325,EdTech,decline,249.3548568000,198.3617993000
47326,Account 047326,SaaS,stable,153.5516262000,172.6766303000
47327,Account 047327,Consulting,decline,286.9340548000,271.8026749000
47328,Account 047328,Logistics,stable,188.7046049000,190.3964130000
47329,Account 047329,Fintech,stable,226.4994463000,50.0000000000
47330,Account 047330,Energy,growth,242.7545380000,275.3744815000
47331,Account 047331,Health,stable,351.7014717000,414.9847209000
47332,Account 047332,Logistics,stable,116.3093807000,151.7893812000
47333,Account 047333,Consulting,stable,97.9181783300,95.0917391700
47334,Account 047334,Retail,stable,50.0000000000,59.1087600200
47335,Account 047335,EdTech,stable,50.1652358900,57.0876479400
47336,Account 047336,SaaS,growth,53.7327712200,60.5504377100
47337,Account 047337,Manufacturing,decline,166.4766953000,167.0965301000
47338,Account 047338,Logistics,growth,50.0000000000,67.3428246800
47339,Account 047339,Health,growth,274.6595332000,364.8164393000
47340,Account 047340,SaaS,growth,123.5713034000,152.5235351000
47341,Account 047341,Consulting,stable,65.7324691000,50.0000000000
47342,Account 047342,Consulting,decline,136.5756072000,138.7192565000
47343,Account 047343,Logistics,growth,142.8845520000,168.9138632000
47344,Account 047344,Manufacturing,stable,53.0014716000,54.0545733700
47345,Account 047345,Consulting,growth,274.0856567000,297.2751162000
47346,Account 047346,Logistics,growth,50.0000000000,51.5219827000
47347,Account 047347,Fintech,decline,98.8173499100,97.4183205000
47348,Account 047348,Manufacturing,growth,57.5752624700,71.6851054100
47349,Account 047349,Fintech,growth,114.1988970000,116.3130788000
47350,Account 047350,Manufacturing,stable,70.2073712200,77.3918029400
47351,Account 047351,Manufacturing,decline,201.7165478000,234.7552766000
47352,Account 047352,Consulting,decline,169.9205280000,159.8160930000
47353,Account 047353,Media,stable,72.2578227100,68.5055181200
47354,Account 047354,SaaS,stable,158.6985457000,159.9868786000
47355,Account 047355,SaaS,growth,78.8192245200,96.3417572200
47356,Account 047356,SaaS,stable,1004.3071400000,1025.2606120000
47357,Account 047357,EdTech,growth,62.9724577000,71.1678389000
47358,Account 047358,SaaS,stable,50.0000000000,53.3958879900
47359,Account 047359,Retail,decline,338.0155338000,378.0308406000
47360,Account 047360,SaaS,stable,66.1955746300,59.4632969400
47361,Account 047361,Media,growth,176.9921564000,233.5131589000
47362,Account 047362,Logistics,decline,195.1672713000,247.9380854000
47363,Account 047363,Health,decline,50.0000000000,50.0000000000
47364,Account 047364,Energy,stable,54.4189749000,67.9428030800
47365,Account 047365,Logistics,growth,115.0789615000,132.4281452000
47366,Account 047366,Media,decline,159.2274854000,203.3819630000
47367,Account 047367,Energy,stable,2102.8462120000,2292.1253230000
47368,Account 047368,Consulting,growth,59.6646994900,50.0000000000
47369,Account 047369,Retail,stable,145.5141762000,134.8671918000
47370,Account 047370,Fintech,stable,50.0000000000,61.9241530500
47371,Account 047371,Consulting,decline,51.6303920800,50.0000000000
47372,Account 047372,EdTech,stable,381.0330008000,503.3336743000
47373,Account 047373,Consulting,stable,54.9459004500,55.5734144400
47374,Account 047374,Energy,growth,109.6651754000,126.8899805000
47375,Account 047375,Fintech,growth,232.0715610000,250.3141661000
47376,Account 047376,Fintech,growth,52.9499771800,50.0000000000
47377,Account 047377,EdTech,growth,350.5547140000,505.6181455000
47378,Account 047378,Energy,stable,347.5097146000,426.1738290000
47379,Account 047379,Energy,growth,306.1908457000,306.1880597000
47380,Account 047380,Consulting,growth,50.0000000000,56.0325635600
47381,Account 047381,Health,stable,181.8110756000,240.0476399000
47382,Account 047382,Energy,stable,105.7259825000,121.4616342000
47383,Account 047383,SaaS,growth,65.7826443400,72.0542023600
47384,Account 047384,Energy,stable,93.2491491800,111.0964628000
47385,Account 047385,Media,growth,70.7286706500,76.4872480200
47386,Account 047386,Energy,growth,285.8186355000,337.8053789000
47387,Account 047387,Consulting,stable,94.3180981800,112.2613482000
47388,Account 047388,EdTech,decline,2368.1400350000,2433.3804300000
47389,Account 047389,Manufacturing,stable,55.0127522700,50.0000000000
47390,Account 047390,SaaS,decline,61.4392362000,65.7134042100
47391,Account 047391,Fintech,growth,72.0046278500,86.9556577500
47392,Account 047392,SaaS,stable,50.0000000000,56.3487477700
47393,Account 047393,SaaS,growth,114.7856398000,173.9732129000
47394,Account 047394,Media,stable,52.6930650900,61.2807934300
47395,Account 047395,Retail,decline,85.7217712800,97.2554914200
47396,Account 047396,SaaS,growth,494.4927546000,385.5400725000
47397,Account 047397,SaaS,growth,78.1859406200,69.9923007700
47398,Account 047398,Media,stable,124.2783362000,146.5151593000
47399,Account 047399,EdTech,stable,253.9812076000,303.4396435000
47400,Account 047400,SaaS,growth,50.0000000000,62.7881439900
47401,Account 047401,Logistics,decline,3042.8464660000,3085.5698130000
47402,Account 047402,Manufacturing,growth,108.5338016000,108.2956114000
47403,Account 047403,EdTech,stable,56.5371229800,57.8820622800
47404,Account 047404,Manufacturing,stable,130.7120643000,118.8084187000
47405,Account 047405,Logistics,stable,117.4968664000,143.9821851000
47406,Account 047406,Energy,stable,50.0000000000,54.3560047400
47407,Account 047407,Energy,growth,90.3044276100,60.5573507500
47408,Account 047408,Retail,stable,518.5519366000,529.6188881000
47409,Account 047409,SaaS,growth,225.4866966000,248.3939947000
47410,Account 047410,Consulting,decline,59.7444437100,58.5188127900
47411,Account 047411,Manufacturing,decline,212.2166876000,218.5880611000
47412,Account 047412,Media,growth,50.0000000000,55.8311878100
47413,Account 047413,Manufacturing,stable,50.0000000000,61.8601523900
47414,Account 047414,EdTech,stable,80.4798179100,108.3719418000
47415,Account 047415,Consulting,stable,63.0517387200,55.2320021400
47416,Account 047416,EdTech,decline,225.1101130000,238.4978183000
47417,Account 047417,Consulting,decline,196.9874814000,225.0606898000
47418,Account 047418,Retail,decline,62.7110178000,75.2111815500
47419,Account 047419,Health,stable,126.3759787000,155.3184061000
47420,Account 047420,Consulting,growth,125.6191664000,164.5033803000
47421,Account 047421,Retail,stable,51.9999858600,66.8392128600
47422,Account 047422,Energy,decline,462.4676538000,607.2047179000
47423,Account 047423,Retail,stable,138.5348748000,190.9547951000
47424,Account 047424,EdTech,growth,697.9665084000,656.0123574000
47425,Account 047425,Manufacturing,stable,64.5319636700,78.3700116600
