account_id,month,company_size,industry,contract_type,discount_pct,regime_state,active_users,usage_growth,feature_adoption_rate,error_rate,tickets_count,ticket_growth,payment_delay_flag,current_mrr,next_month_mrr,previous_month,previous_mrr,previous_active_users,previous_feature_adoption_rate,previous_error_rate,previous_tickets_count,previous_discount_pct,mrr_change,mrr_change_pct,absolute_mrr_change,change_direction,active_users_change,active_users_change_pct,feature_adoption_change,error_rate_change,tickets_change,tickets_change_pct,discount_change,transaction_id,timestamp,transaction_type,amount,reason_code,transaction_count,transaction_ids,transaction_timestamps,transaction_types,transaction_amounts,reason_codes,transaction_amount_total,transaction_reconciliation_diff,positive_transaction_amount,negative_transaction_amount,new_arr_amount,expansion_amount,contraction_amount,churn_amount,sla_credit_amount,refund_amount,usage_overage_amount,new_arr_share,expansion_share,contraction_share,churn_share,sla_credit_share,refund_share,usage_overage_share,largest_transaction_id,largest_transaction_timestamp,largest_transaction_type,largest_transaction_amount,largest_transaction_reason_code,largest_positive_transaction_amount,largest_negative_transaction_amount,primary_transaction_type,primary_reason_code,primary_driver_amount,primary_driver_share,secondary_transaction_type,secondary_reason_code,secondary_driver_amount,secondary_driver_share,change_classification,usage_signal,adoption_signal,reliability_signal,support_signal,payment_signal,usage_growth_driver_flag,feature_adoption_driver_flag,error_rate_driver_flag,ticket_growth_driver_flag,payment_delay_driver_flag,discount_driver_flag,variance_score,variance_rank,material_variance_flag,account_contribution_to_total_change,account_contribution_pct,company_size_mrr_change,company_size_contribution_pct,industry_mrr_change,industry_contribution_pct,contract_type_mrr_change,contract_type_contribution_pct,prior_3m_avg_mrr,prior_3m_avg_change,prior_3m_avg_change_pct,prior_3m_max_change,prior_3m_min_change,change_vs_prior_3m_avg,historical_change_label,churn_flag,churn_reason_code,driver_summary,evidence_summary
ACC-0022,19,Mid-Market,Education,Multi-Year,0.13,stable,91.2828,-0.024181,0.065049,0.013968,2,0,0,9663.68,11418.19,18,9663.68,87.5396,0.069592,0.016738,2,0.13,0,0,0,increase,3.7432,0.0427600766,-0.004543,-0.00277,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,negative,stable,stable,stable,stable,True,False,False,False,False,False,0,28,False,0,0,15390.27,2.7745513743,9592.55,1.7293408618,8216.81,1.4813230358,9296.9,506.7,0.059824085,969.93,0,-506.7,normal,False,,No driver activity this period.,0 transactions
ACC-0024,19,SMB,Healthcare,Multi-Year,0.1719,stable,29.6412,0.141421,0.191397,0.017755,2,1,0,582.54,592.4,18,582.54,28.144,0.17153,0.022845,1,0.1719,0,0,0,increase,1.4972,0.0531978397,0.019867,-0.00509,1,1,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,positive,stable,stable,stable,True,True,False,False,False,False,0,29,False,0,0,-9843.33,-1.7745513743,-694.86,-0.1252690673,8216.81,1.4813230358,614.5866666667,19.8033333333,0.0430759478,107.48,-48.07,-19.8033333333,normal,False,,No driver activity this period.,0 transactions
ACC-0025,19,Mid-Market,Real Estate,Monthly,0.1871,stable,85.9681,-0.011835,0.054013,0.080353,6,5,0,15769.66,15769.66,18,15769.66,84.2809,0.058894,0.019822,1,0.1871,0,0,0,increase,1.6872,0.0200187706,-0.004881,0.060531,5,5,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,stable,stable,negative,negative,stable,False,False,True,True,False,False,0,30,False,0,0,15390.27,2.7745513743,341.49,0.0615636729,6041.92,1.0892347853,13461.7133333333,1153.9733333333,0.09375997,3461.92,0,-1153.9733333333,normal,False,,No driver activity this period.,0 transactions
ACC-0027,19,Mid-Market,Healthcare,Monthly,0.1456,decline,71.2159,0.088771,0.121274,0.011518,1,-0.5,0,11258.59,9287.6,18,11953.45,74.1534,0.124797,0.023356,2,0.1456,-694.86,-0.0581304979,694.86,decrease,-2.9375,-0.0396138276,-0.003523,-0.011838,-1,-0.5,0,CR-2026-07-003,2026-07-27T10:00:00,Contraction,-694.86,Contract_Downgrade,1,"[""CR-2026-07-003""]","[""2026-07-27T10:00:00""]","[""Contraction""]",[-694.86],"[""Contract_Downgrade""]",-694.86,0,0,-694.86,0,0,-694.86,0,0,0,0,0,0,1,0,0,0,0,CR-2026-07-003,2026-07-27T10:00:00,Contraction,-694.86,Contract_Downgrade,0,-694.86,Contraction,Contract_Downgrade,-694.86,1,,,0,0,Contraction,positive,stable,positive,stable,stable,True,False,False,False,False,False,0.0647224661,12,False,-694.86,-0.1252690673,15390.27,2.7745513743,-694.86,-0.1252690673,6041.92,1.0892347853,11953.45,790.9366666667,0.0825557235,2372.81,0,-1485.7966666667,unusual_decrease,False,,Contraction -694.8600,1 transactions; largest CR-2026-07-003 -694.8600 (Contract_Downgrade)
ACC-0031,19,Mid-Market,Logistics,Monthly,0.1915,stable,39.355,0.046793,0.042641,0.024502,1,inf,0,4434.96,4434.96,18,4434.96,37.1753,0.05,0.02,0,0.1915,0,0,0,increase,2.1797,0.0586330171,-0.007359,0.004502,1,inf,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,stable,stable,stable,stable,True,False,False,False,False,False,0,31,False,0,0,15390.27,2.7745513743,0,0,6041.92,1.0892347853,,,,,,,insufficient_history,False,,No driver activity this period.,0 transactions
ACC-0033,19,Mid-Market,Real Estate,Monthly,0.1922,stable,34.735,0.041569,0.129646,0.017881,2,1,0,5650.55,5650.55,18,5650.55,34.7247,0.121381,0.02469,1,0.1922,0,0,0,increase,0.0103,0.0002966188,0.008265,-0.006809,1,1,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,stable,stable,stable,stable,True,False,False,False,False,False,0,32,False,0,0,15390.27,2.7745513743,341.49,0.0615636729,6041.92,1.0892347853,5650.55,0,0,0,0,0,normal,False,,No driver activity this period.,0 transactions
ACC-0034,19,Mid-Market,Manufacturing,Monthly,0.1883,stable,85.3945,-0.032323,0.086047,0.016981,3,-0.5,0,12850.06,11273.49,18,12850.06,84.2054,0.075513,0.088842,6,0.1883,0,0,0,increase,1.1891,0.0141214221,0.010534,-0.071861,-3,-0.5,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,negative,positive,positive,positive,stable,True,True,False,False,False,False,0,33,False,0,0,15390.27,2.7745513743,-1645.79,-0.296702326,6041.92,1.0892347853,11779.69,1070.37,0.1110463277,3211.11,0,-1070.37,normal,False,,No driver activity this period.,0 transactions
ACC-0035,19,SMB,Technology,Annual,0.0633,growth,18.2345,0.061856,0.08233,0.011174,2,0,0,2250.54,2250.54,18,1773.4,12.96,0.068964,0.018522,2,0.0633,477.14,0.269053795,477.14,increase,5.2745,0.4069830247,0.013366,-0.007348,0,0,0,INV-2026-07-003,2026-07-05T10:00:00,Expansion,477.14,Plan_Upgrade,1,"[""INV-2026-07-003""]","[""2026-07-05T10:00:00""]","[""Expansion""]",[477.14],"[""Plan_Upgrade""]",477.14,0,477.14,0,0,477.14,0,0,0,0,0,0,1,0,0,0,0,0,INV-2026-07-003,2026-07-05T10:00:00,Expansion,477.14,Plan_Upgrade,477.14,0,Expansion,Plan_Upgrade,477.14,1,,,0,0,Expansion,positive,positive,stable,stable,stable,True,True,False,False,False,False,0.1246410708,6,False,477.14,0.0860185976,-9843.33,-1.7745513743,8124.46,1.4646742168,-8711.79,-1.5705578211,1773.4,0,0,0,0,477.14,normal,False,,Expansion +477.1400,1 transactions; largest INV-2026-07-003 +477.1400 (Plan_Upgrade)
ACC-0036,19,SMB,Education,Monthly,0.1291,growth,27.5769,0.082484,0.071122,0.023771,2,0,0,2517.85,2517.85,18,2343.84,24.3834,0.052436,0.014332,2,0.1291,174.01,0.0742414158,174.01,increase,3.1935,0.1309702503,0.018686,0.009439,0,0,0,INV-2026-07-004,2026-07-14T10:00:00,Usage_Overage,174.01,Usage_Above_Commit,1,"[""INV-2026-07-004""]","[""2026-07-14T10:00:00""]","[""Usage_Overage""]",[174.01],"[""Usage_Above_Commit""]",174.01,0,174.01,0,0,0,0,0,0,0,174.01,0,0,0,0,0,0,1,INV-2026-07-004,2026-07-14T10:00:00,Usage_Overage,174.01,Usage_Above_Commit,174.01,0,Usage_Overage,Usage_Above_Commit,174.01,1,,,0,0,Usage_Overage,positive,positive,stable,stable,stable,True,True,False,False,False,False,0.0370975335,15,False,174.01,0.0313704493,-9843.33,-1.7745513743,9592.55,1.7293408618,6041.92,1.0892347853,2343.84,0,0,0,0,174.01,normal,False,,Usage_Overage +174.0100,1 transactions; largest INV-2026-07-004 +174.0100 (Usage_Above_Commit)
ACC-0037,19,SMB,Technology,Multi-Year,0.1992,stable,27.0344,0.049848,0.164693,0.024254,2,0,0,869.24,869.24,18,869.24,28.771,0.169293,0.011903,2,0.1992,0,0,0,increase,-1.7366,-0.0603593897,-0.0046,0.012351,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,stable,negative,stable,stable,True,False,True,False,False,False,0,34,False,0,0,-9843.33,-1.7745513743,8124.46,1.4646742168,8216.81,1.4813230358,946.84,7.3733333333,0.0298936293,254.92,-232.8,-7.3733333333,normal,False,,No driver activity this period.,0 transactions
ACC-0038,19,SMB,Energy,Multi-Year,0.1759,stable,29.4757,0.09693,0.074227,0.015556,2,0,1,426.9,426.9,18,426.9,25.3563,0.072066,0.012427,2,0.1759,0,0,0,increase,4.1194,0.1624606114,0.002161,0.003129,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,stable,stable,stable,negative,True,False,False,False,True,False,0,35,False,0,0,-9843.33,-1.7745513743,205.54,0.0370546644,8216.81,1.4813230358,426.9,-43.8333333333,-0.0784980898,0,-131.5,43.8333333333,normal,False,,No driver activity this period.,0 transactions
ACC-0039,19,Mid-Market,Technology,Multi-Year,0.1614,growth,50.6081,-0.028395,0.08665,0.016302,2,1,0,15343.92,15343.92,18,14765.73,46.4381,0.068699,0.014139,1,0.1614,578.19,0.0391575628,578.19,increase,4.17,0.0897969555,0.017951,0.002163,1,1,0,INV-2026-07-005,2026-07-17T10:00:00,Usage_Overage,578.19,Usage_Above_Commit,1,"[""INV-2026-07-005""]","[""2026-07-17T10:00:00""]","[""Usage_Overage""]",[578.19],"[""Usage_Above_Commit""]",578.19,0,578.19,0,0,0,0,0,0,0,578.19,0,0,0,0,0,0,1,INV-2026-07-005,2026-07-17T10:00:00,Usage_Overage,578.19,Usage_Above_Commit,578.19,0,Usage_Overage,Usage_Above_Commit,578.19,1,,,0,0,Usage_Overage,negative,positive,stable,stable,stable,True,True,False,False,False,False,0.0506308835,14,False,578.19,0.104235849,15390.27,2.7745513743,8124.46,1.4646742168,8216.81,1.4813230358,,,,,,,insufficient_history,False,,Usage_Overage +578.1900,1 transactions; largest INV-2026-07-005 +578.1900 (Usage_Above_Commit)
ACC-0040,19,SMB,Healthcare,Multi-Year,0.0269,stable,39.0553,0.107974,0.167883,0.012054,1,-0.5,0,1618.1,1618.1,18,1618.1,37.3144,0.167334,0.023087,2,0.0269,0,0,0,increase,1.7409,0.0466549107,0.000549,-0.011033,-1,-0.5,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,stable,positive,stable,stable,True,False,False,False,False,False,0,36,False,0,0,-9843.33,-1.7745513743,-694.86,-0.1252690673,8216.81,1.4813230358,1618.1,0,0,0,0,0,normal,False,,No driver activity this period.,0 transactions
ACC-0041,19,SMB,Technology,Monthly,0.0686,stable,20.5901,0.039924,0.148259,0.01376,2,0,0,1031.43,1031.43,18,1031.43,20.6379,0.135219,0.022015,2,0.0686,0,0,0,increase,-0.0478,-0.0023161271,0.01304,-0.008255,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,positive,stable,stable,stable,True,True,False,False,False,False,0,37,False,0,0,-9843.33,-1.7745513743,8124.46,1.4646742168,6041.92,1.0892347853,1031.43,-114.4466666667,-0.0832478645,0,-343.34,114.4466666667,normal,False,,No driver activity this period.,0 transactions
ACC-0042,19,SMB,Education,Annual,0.0088,stable,22.6718,0.07116,0.060195,0.017966,3,-0.25,0,1645.32,1645.32,18,1645.32,20.5288,0.061994,0.089943,4,0.0088,0,0,0,increase,2.143,0.1043899302,-0.001799,-0.071977,-1,-0.25,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,stable,positive,stable,stable,True,False,False,False,False,False,0,38,False,0,0,-9843.33,-1.7745513743,9592.55,1.7293408618,-8711.79,-1.5705578211,1881.3666666667,-118.0233333333,-0.0590296707,0,-354.07,118.0233333333,normal,False,,No driver activity this period.,0 transactions
ACC-0043,19,SMB,Media,Annual,0.0855,decline,35.4124,0.092609,0.199985,0.020264,1,0,0,635.04,635.04,18,835.86,33.764,0.182765,0.013099,1,0.0855,-200.82,-0.2402555452,200.82,decrease,1.6484,0.0488212297,0.01722,0.007165,0,0,0,CR-2026-07-004,2026-07-11T10:00:00,Contraction,-174.27,Contract_Downgrade,2,"[""CR-2026-07-004"", ""CR-2026-07-005""]","[""2026-07-11T10:00:00"", ""2026-07-21T10:00:00""]","[""Contraction"", ""Refund""]","[-174.27, -26.55]","[""Contract_Downgrade"", ""Billing_Adjustment""]",-200.82,0,0,-200.82,0,0,-174.27,0,0,-26.55,0,0,0,0.8677920526,0,0,0.1322079474,0,CR-2026-07-004,2026-07-11T10:00:00,Contraction,-174.27,Contract_Downgrade,0,-174.27,Contraction,Contract_Downgrade,-174.27,0.8677920526,Refund,Billing_Adjustment,-26.55,0.1322079474,Contraction,positive,positive,stable,stable,stable,True,True,False,False,False,False,0.0969146824,9,False,-200.82,-0.0362037448,-9843.33,-1.7745513743,-200.82,-0.0362037448,-8711.79,-1.5705578211,890.2966666667,-54.4366666667,-0.0544818866,0,-163.31,-146.3833333333,unusual_decrease,False,,Contraction -174.2700; Refund -26.5500,2 transactions; largest CR-2026-07-004 -174.2700 (Contract_Downgrade)
ACC-0045,19,Enterprise,Manufacturing,Annual,0.1334,stable,601.5834,0.075998,0.05104,0.011188,3,-0.25,0,164786.79,164786.79,18,164786.79,599.0528,0.058521,0.080126,4,0.1334,0,0,0,increase,2.5306,0.0042243355,-0.007481,-0.068938,-1,-0.25,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,stable,positive,stable,stable,True,False,False,False,False,False,0,39,False,0,0,0,0,-1645.79,-0.296702326,-8711.79,-1.5705578211,164786.79,12144.3166666667,0.0946159201,36432.95,0,-12144.3166666667,normal,False,,No driver activity this period.,0 transactions
ACC-0046,19,Enterprise,Retail,Multi-Year,0.0473,stable,617.5895,-0.051186,0.104088,0.016623,2,0,0,159300.56,159300.56,18,159300.56,613.2126,0.109377,0.021732,2,0.0473,0,0,0,increase,4.3769,0.007137655,-0.005289,-0.005109,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,negative,stable,stable,stable,stable,True,False,False,False,False,False,0,40,False,0,0,0,0,0,0,8216.81,1.4813230358,159300.56,756.7066666667,0.0048188534,2270.12,0,-756.7066666667,normal,False,,No driver activity this period.,0 transactions
ACC-0047,19,SMB,Energy,Annual,0.0823,growth,28.7473,0.066336,0.07834,0.01441,3,-0.4,0,1455.42,1980.89,18,1191.47,29.0516,0.079192,0.077353,5,0.0823,263.95,0.2215330642,263.95,increase,-0.3043,-0.0104744661,-0.000852,-0.062943,-2,-0.4,0,INV-2026-07-006,2026-07-05T10:00:00,Expansion,263.95,Seat_Add,1,"[""INV-2026-07-006""]","[""2026-07-05T10:00:00""]","[""Expansion""]",[263.95],"[""Seat_Add""]",263.95,0,263.95,0,0,263.95,0,0,0,0,0,0,1,0,0,0,0,0,INV-2026-07-006,2026-07-05T10:00:00,Expansion,263.95,Seat_Add,263.95,0,Expansion,Seat_Add,263.95,1,,,0,0,Expansion,positive,stable,positive,positive,stable,True,False,False,False,False,False,0.0943935713,10,False,263.95,0.0475847945,-9843.33,-1.7745513743,205.54,0.0370546644,-8711.79,-1.5705578211,1191.47,98.47,0.1098921947,295.41,0,165.48,unusual_increase,False,,Expansion +263.9500,1 transactions; largest INV-2026-07-006 +263.9500 (Seat_Add)
ACC-0048,19,SMB,Fintech,Multi-Year,0.0445,growth,12.0039,0.002585,0.046056,0.021282,1,0,0,1019.5,1019.5,18,773.58,7.9705,0.052427,0.014879,1,0.0445,245.92,0.3178986013,245.92,increase,4.0334,0.5060410263,-0.006371,0.006403,0,0,0,INV-2026-07-007,2026-07-03T10:00:00,Expansion,245.92,Feature_Upgrade,1,"[""INV-2026-07-007""]","[""2026-07-03T10:00:00""]","[""Expansion""]",[245.92],"[""Feature_Upgrade""]",245.92,0,245.92,0,0,245.92,0,0,0,0,0,0,1,0,0,0,0,0,INV-2026-07-007,2026-07-03T10:00:00,Expansion,245.92,Feature_Upgrade,245.92,0,Expansion,Feature_Upgrade,245.92,1,,,0,0,Expansion,stable,stable,stable,stable,stable,False,False,False,False,False,False,0.1269700348,5,True,245.92,0.0443343537,-9843.33,-1.7745513743,-10175.63,-1.8344582779,8216.81,1.4813230358,905.4733333333,-65.9466666667,-0.0678868735,0,-197.84,311.8666666667,normal,False,,Expansion +245.9200,1 transactions; largest INV-2026-07-007 +245.9200 (Feature_Upgrade)
ACC-0049,19,SMB,Manufacturing,Monthly,0.0557,stable,26.6209,0.057444,0.124869,0.019896,1,0,0,800.45,800.45,18,800.45,23.3571,0.127876,0.016478,1,0.0557,0,0,0,increase,3.2638,0.139734813,-0.003007,0.003418,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,stable,stable,stable,stable,True,False,False,False,False,False,0,41,False,0,0,-9843.33,-1.7745513743,-1645.79,-0.296702326,6041.92,1.0892347853,800.45,0,0,0,0,0,normal,False,,No driver activity this period.,0 transactions
ACC-0050,19,SMB,Real Estate,Monthly,0.0055,stable,23.9061,0.039489,0.071966,0.016781,1,0,0,1806.46,1806.46,18,1806.46,21.358,0.07575,0.020418,1,0.0055,0,0,0,increase,2.5481,0.119304242,-0.003784,-0.003637,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,stable,stable,stable,stable,True,False,False,False,False,False,0,42,False,0,0,-9843.33,-1.7745513743,341.49,0.0615636729,6041.92,1.0892347853,1982.64,-88.09,-0.0425405533,0,-264.27,88.09,normal,False,,No driver activity this period.,0 transactions
ACC-0051,19,SMB,Technology,Monthly,0.1457,stable,26.1303,-0.053268,0.081174,0.013496,2,0,0,1633.66,0,18,1633.66,27.6439,0.062284,0.012571,2,0.1457,0,0,0,increase,-1.5136,-0.0547534899,0.01889,0.000925,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,negative,positive,stable,stable,stable,True,True,False,False,False,False,0,43,False,0,0,-9843.33,-1.7745513743,8124.46,1.4646742168,6041.92,1.0892347853,1633.66,0,0,0,0,0,normal,False,,No driver activity this period.,0 transactions
ACC-0052,19,SMB,Technology,Monthly,0.0089,decline,19.1759,0.022646,0.082908,0.085898,7,2.5,0,1120.25,1300.18,18,1443.82,17.7671,0.072908,0.019886,2,0.0089,-323.57,-0.2241068831,323.57,decrease,1.4088,0.0792926251,0.01,0.066012,5,2.5,0,CR-2026-07-006,2026-07-05T10:00:00,Contraction,-323.57,Seat_Reduction,1,"[""CR-2026-07-006""]","[""2026-07-05T10:00:00""]","[""Contraction""]",[-323.57],"[""Seat_Reduction""]",-323.57,0,0,-323.57,0,0,-323.57,0,0,0,0,0,0,1,0,0,0,0,CR-2026-07-006,2026-07-05T10:00:00,Contraction,-323.57,Seat_Reduction,0,-323.57,Contraction,Seat_Reduction,-323.57,1,,,0,0,Contraction,positive,stable,negative,negative,stable,True,False,True,True,False,False,0.0991020013,8,False,-323.57,-0.0583330629,-9843.33,-1.7745513743,8124.46,1.4646742168,6041.92,1.0892347853,1443.82,0,0,0,0,-323.57,normal,False,,Contraction -323.5700,1 transactions; largest CR-2026-07-006 -323.5700 (Seat_Reduction)
ACC-0053,19,Mid-Market,Manufacturing,Monthly,0.014,decline,127.3116,0.018907,0.072588,0.021407,3,-0.25,0,6791.47,8856.62,18,8437.26,129.6029,0.074245,0.080618,4,0.014,-1645.79,-0.195062141,1645.79,decrease,-2.2913,-0.0176793883,-0.001657,-0.059211,-1,-0.25,0,CR-2026-07-007,2026-07-06T10:00:00,Contraction,-1645.79,Seat_Reduction,1,"[""CR-2026-07-007""]","[""2026-07-06T10:00:00""]","[""Contraction""]",[-1645.79],"[""Seat_Reduction""]",-1645.79,0,0,-1645.79,0,0,-1645.79,0,0,0,0,0,0,1,0,0,0,0,CR-2026-07-007,2026-07-06T10:00:00,Contraction,-1645.79,Seat_Reduction,0,-1645.79,Contraction,Seat_Reduction,-1645.79,1,,,0,0,Contraction,stable,stable,positive,stable,stable,False,False,False,False,False,False,0.1733790808,4,True,-1645.79,-0.296702326,15390.27,2.7745513743,-1645.79,-0.296702326,6041.92,1.0892347853,8289.8966666667,147.3633333333,0.0184315447,442.09,0,-1793.1533333333,unusual_decrease,False,,"Contraction -1,645.7900","1 transactions; largest CR-2026-07-007 -1,645.7900 (Seat_Reduction)"
ACC-0054,19,Mid-Market,Logistics,Annual,0.1334,stable,61.2371,0.126197,0.092676,0.018589,2,0,0,11320.68,11320.68,18,11320.68,56.7669,0.076593,0.014533,2,0.1334,0,0,0,increase,4.4702,0.0787465935,0.016083,0.004056,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,positive,stable,stable,stable,True,True,False,False,False,False,0,44,False,0,0,15390.27,2.7745513743,0,0,-8711.79,-1.5705578211,11320.68,-227.6766666667,-0.0189671915,0,-683.03,227.6766666667,normal,False,,No driver activity this period.,0 transactions
ACC-0056,19,Enterprise,Logistics,Monthly,0.086,stable,419.2598,0.019077,0.124541,0.024176,1,-0.5,0,158987.86,158987.86,18,158987.86,420.8655,0.123873,0.020175,2,0.086,0,0,0,increase,-1.6057,-0.0038152331,0.000668,0.004001,-1,-0.5,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,stable,stable,stable,stable,stable,False,False,False,False,False,False,0,45,False,0,0,0,0,0,0,6041.92,1.0892347853,135077.0266666666,11955.4166666667,0.0971025043,35866.25,0,-11955.4166666667,normal,False,,No driver activity this period.,0 transactions
ACC-0057,19,SMB,Media,Annual,0.192,stable,32.695,-0.021548,0.063478,0.023221,3,0,0,1125.34,1125.34,18,1125.34,32.7642,0.060645,0.020173,3,0.192,0,0,0,increase,-0.0692,-0.0021120613,0.002833,0.003048,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,negative,stable,stable,stable,stable,True,False,False,False,False,False,0,46,False,0,0,-9843.33,-1.7745513743,-200.82,-0.0362037448,-8711.79,-1.5705578211,1125.34,0,0,0,0,0,normal,False,,No driver activity this period.,0 transactions
ACC-0059,19,SMB,Fintech,Monthly,0.095,decline,15.876,-0.021346,0.109469,0.014445,2,-0.3333333333,0,1043.49,983.16,18,1287.22,13.0938,0.111704,0.015854,3,0.095,-243.73,-0.1893460325,243.73,decrease,2.7822,0.2124822435,-0.002235,-0.001409,-1,-0.3333333333,0,CR-2026-07-008,2026-07-08T10:00:00,Contraction,-243.73,Seat_Reduction,1,"[""CR-2026-07-008""]","[""2026-07-08T10:00:00""]","[""Contraction""]",[-243.73],"[""Seat_Reduction""]",-243.73,0,0,-243.73,0,0,-243.73,0,0,0,0,0,0,1,0,0,0,0,CR-2026-07-008,2026-07-08T10:00:00,Contraction,-243.73,Seat_Reduction,0,-243.73,Contraction,Seat_Reduction,-243.73,1,,,0,0,Contraction,negative,stable,stable,stable,stable,True,False,False,False,False,False,0.0818367728,11,False,-243.73,-0.0439395414,-9843.33,-1.7745513743,-10175.63,-1.8344582779,6041.92,1.0892347853,1287.22,0,0,0,0,-243.73,normal,False,,Contraction -243.7300,1 transactions; largest CR-2026-07-008 -243.7300 (Seat_Reduction)
ACC-0060,19,Mid-Market,Education,Monthly,0.0488,growth,97.6607,-0.057226,0.107779,0.020199,3,0,0,48220.09,48220.09,18,38801.55,93.3375,0.117453,0.01506,3,0.0488,9418.54,0.2427361794,9418.54,increase,4.3232,0.0463179322,-0.009674,0.005139,0,0,0,INV-2026-07-008,2026-07-24T10:00:00,Expansion,9418.54,Plan_Upgrade,1,"[""INV-2026-07-008""]","[""2026-07-24T10:00:00""]","[""Expansion""]",[9418.54],"[""Plan_Upgrade""]",9418.54,0,9418.54,0,0,9418.54,0,0,0,0,0,0,1,0,0,0,0,0,INV-2026-07-008,2026-07-24T10:00:00,Expansion,9418.54,Plan_Upgrade,9418.54,0,Expansion,Plan_Upgrade,9418.54,1,,,0,0,Expansion,negative,stable,stable,stable,stable,True,False,False,False,False,False,0.6864667286,2,True,9418.54,1.6979704125,15390.27,2.7745513743,9592.55,1.7293408618,6041.92,1.0892347853,38801.55,1082.5066666667,0.0304468064,3247.52,0,8336.0333333333,unusual_increase,False,,"Expansion +9,418.5400","1 transactions; largest INV-2026-07-008 +9,418.5400 (Plan_Upgrade)"
ACC-0061,19,SMB,Real Estate,Monthly,0.1115,stable,30.3863,0.00235,0.110866,0.016552,4,-0.2,0,670.69,670.69,18,670.69,28.6377,0.09735,0.088424,5,0.1115,0,0,0,increase,1.7486,0.0610593728,0.013516,-0.071872,-1,-0.2,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,stable,positive,positive,stable,stable,False,True,False,False,False,False,0,47,False,0,0,-9843.33,-1.7745513743,341.49,0.0615636729,6041.92,1.0892347853,670.69,-22.84,-0.0308978504,0,-68.52,22.84,normal,False,,No driver activity this period.,0 transactions
